distance (m),altitude (m)
18142.01476,4204.64
18146.17208,4205.16
18150.34861,4205.16
18154.53647,4205.69
18158.73822,4206.22
18162.95643,4206.76
18167.18596,4207.32
18171.43196,4207.32
18175.68925,4207.89
18179.96043,4208.47
18184.24811,4209.04
18188.54706,4209.62
18192.85975,4209.62
18197.17814,4210.18
18201.50486,4210.74
18205.84534,4211.29
18210.19428,4211.84
18214.55143,4211.84
18218.91147,4212.4
18223.26874,4212.97
18227.62034,4213.54
18231.95261,4214.11
18236.2653,4214.11
18240.5337,4214.68
18244.76601,4215.23
18248.97032,4215.78
18253.13597,4216.32
18257.27082,4216.32
18261.36704,4216.85
18265.42716,4217.38
18269.45641,4217.91
18273.45266,4218.44
18277.41244,4218.44
18281.32815,4218.96
18285.19943,4219.47
18289.02027,4219.97
18292.78047,4220.46
18296.49016,4220.46
18300.13371,4220.95
18303.72173,4221.44
18307.26191,4221.92
18310.7555,4222.4
18314.20399,4222.4
18317.60871,4222.85
18320.96622,4223.29
18324.27021,4223.7
18327.51386,4224.08
18330.69558,4224.08
18333.80316,4224.44
18336.84131,4224.77
18339.80906,4225.09
18342.69724,4225.4
18345.5205,4225.4
18348.27538,4225.7
18350.96639,4225.99
18353.59235,4226.26
18356.15284,4226.52
18358.65097,4226.52
18361.09205,4226.77
18363.47202,4227.02
18365.7812,4227.26
18368.01399,4227.49
18370.17589,4227.49
18372.25594,4227.72
18374.25823,4227.94
18376.18671,4228.14
18378.03348,4228.32
18379.81469,4228.32
18381.53649,4228.48
18383.1972,4228.62
18384.79778,4228.76
18386.33907,4228.89
18387.82295,4228.89
18389.25038,4229.03
18390.62504,4229.18
18391.95053,4229.32
18393.22799,4229.48
18394.459,4229.48
18395.65593,4229.63
18396.81676,4229.79
18397.94217,4229.94
18399.03357,4230.08
18400.09785,4230.08
18401.13648,4230.21
18402.15846,4230.32
18403.17827,4230.43
18404.20302,4230.53
18405.22284,4230.53
18406.23926,4230.64
18407.25753,4230.76
18408.27827,4230.88
18409.30025,4231.01
18410.3284,4231.01
18411.36148,4231.14
18412.40845,4231.28
18413.47828,4231.42
18414.57246,4231.56
18415.70065,4231.56
18416.86426,4231.69
18418.06952,4231.82
18419.31998,4231.95
18420.61411,4232.08
18421.95626,4232.08
18423.33648,4232.21
18424.76113,4232.35
18426.23112,4232.5
18427.74186,4232.65
18429.30632,4232.65
18430.92259,4232.8
18432.59163,4232.95
18434.31726,4233.1
18436.09738,4233.24
18437.93417,4233.24
18439.82259,4233.39
18441.76656,4233.53
18443.76452,4233.68
18445.81402,4233.83
18447.91756,4233.83
18450.06982,4234.01
18452.27206,4234.2
18454.5201,4234.41
18456.81399,4234.64
18459.14817,4234.64
18461.51982,4234.88
18463.93034,4235.12
18466.38124,4235.38
18468.86674,4235.64
18471.39267,4235.64
18473.95315,4235.9
18476.54974,4236.17
18479.18404,4236.44
18481.85839,4236.71
18484.56771,4236.71
18487.30038,4237
18490.06359,4237.31
18492.86462,4237.66
18495.70281,4238.07
18498.57886,4238.07
18501.49204,4238.53
18504.45799,4239.03
18507.48409,4240.07
18510.53057,4240.07
18513.59836,4240.59
18516.68094,4240.59
18519.78574,4241.09
18522.92022,4241.59
18526.07778,4242.09
18529.26228,4242.09
18532.46705,4242.58
18535.69127,4243.06
18538.9369,4243.53
18542.19999,4243.98
18545.48453,4243.98
18548.78372,4244.42
18552.10236,4244.85
18555.44247,4245.27
18558.80276,4245.7
18562.18733,4245.7
18565.59483,4246.13
18569.02733,4246.58
18572.48693,4247.03
18575.97219,4247.5
18579.48458,4247.5
18583.02261,4247.97
18586.58563,4248.43
18590.17583,4248.9
18593.78884,4249.36
18597.42906,4249.36
18601.08928,4249.81
18604.77171,4250.27
18608.47863,4250.72
18612.20272,4251.17
18615.95131,4251.17
18619.71984,4251.62
18623.5078,4252.06
18627.31753,4252.5
18631.14437,4252.95
18634.993,4252.95
18638.85595,4253.4
18642.73833,4253.86
18646.63976,4254.34
18650.55547,4254.82
18654.49025,4254.82
18658.4365,4255.31
18662.39665,4255.81
18666.3731,4256.31
18670.35824,4256.82
18674.35971,4256.82
18678.36706,4257.33
18682.38553,4257.84
18686.41756,4258.34
18690.45824,4258.83
18694.5125,4258.83
18698.57817,4259.32
18702.65218,4259.81
18706.73423,4260.29
18710.82212,4260.77
18714.90417,4260.77
18718.97262,4261.25
18723.02163,4261.73
18727.0481,4262.19
18731.0388,4262.65
18734.99858,4262.65
18738.91429,4263.1
18742.79112,4263.55
18746.63142,4264
18750.42771,4264.45
18754.18742,4264.45
18757.90596,4264.9
18761.58561,4265.36
18765.22861,4265.81
18768.8194,4266.27
18772.39016,4266.27
18775.94484,4266.72
18779.4912,4267.18
18783.03694,4267.63
18786.59163,4268.08
18790.15127,4268.08
18793.71706,4268.52
18797.28564,4268.95
18800.85361,4269.38
18804.41385,4269.79
18807.96237,4269.79
18811.49484,4270.2
18815.00787,4270.59
18818.49804,4270.98
18821.95275,4271.36
18825.37901,4271.36
18828.76151,4271.73
18832.10792,4272.09
18835.42302,4272.44
18838.7,4272.77
18841.95675,4272.77
18845.19485,4273.08
18848.41906,4273.38
18851.63968,4273.67
18854.85556,4273.96
18858.06507,4273.96
18861.27123,4274.27
18864.47601,4274.6
18867.66328,4274.95
18870.81807,4275.32
18873.972,4275.32
18877.11568,4275.71
18880.26213,4276.1
18883.4244,4276.49
18886.61529,4276.87
18889.82758,4276.87
18893.0629,4277.23
18896.32321,4277.59
18899.61053,4277.96
18902.91805,4278.34
18906.24983,4278.34
18909.60179,4278.74
18912.97596,4279.17
18916.37443,4279.62
18919.79304,4280.08
18923.23597,4280.08
18926.69901,4280.55
18930.17871,4281.01
18933.68555,4281.48
18937.22913,4281.93
18940.7721,4281.93
18944.30179,4282.38
18947.81204,4282.82
18951.2911,4283.24
18954.72359,4283.66
18958.10816,4283.66
18961.4268,4284.06
18964.68156,4284.45
18967.87439,4284.83
18971.00696,4285.19
18974.06364,4285.19
18977.02402,4285.55
18979.89555,4285.88
18982.68268,4286.2
18985.37924,4286.48
18987.99131,4286.48
18990.51291,4286.73
18992.94565,4286.94
18995.29096,4287.14
18997.54596,4287.31
18999.71898,4287.31
19001.80736,4287.47
19003.8152,4287.64
19005.74646,4287.8
19007.60434,4287.96
19009.38833,4287.96
19011.1018,4288.1
19012.74584,4288.21
19014.31864,4288.3
19015.8155,4288.35
19017.24658,4288.35
19018.61291,4288.4
19019.92093,4288.43
19021.17694,4288.48
19022.3822,4288.53
19023.54374,4288.53
19024.67124,4288.59
19025.7682,4288.64
19026.83803,4288.68
19027.88777,4288.71
19028.91593,4288.71
19029.92402,4288.73
19030.921,4288.74
19031.91302,4288.75
19032.90584,4288.77
19033.90065,4288.77
19034.90873,4288.8
19035.93071,4288.84
19036.96442,4288.9
19038.01972,4288.97
19039.08677,4288.97
19040.16429,4289.05
19041.25013,4289.13
19042.34498,4289.21
19043.45304,4289.3
19044.55622,4289.3
19045.64485,4289.39
19046.71681,4289.48
19047.77553,4289.57
19048.81416,4289.66
19049.84788,4289.66
19050.87263,4289.75
19051.90432,4289.84
19052.94359,4289.92
19053.99889,4290.01
19055.08539,4290.01
19056.20734,4290.11
19057.37372,4290.23
19058.58528,4290.37
19059.84886,4290.51
19061.16045,4290.51
19062.52123,4290.66
19063.92922,4290.82
19065.38809,4290.96
19066.89327,4291.1
19068.45218,4291.1
19070.06567,4291.24
19071.73471,4291.37
19073.46312,4291.49
19075.24602,4291.61
19077.08558,4291.61
19078.98512,4291.72
19080.97074,4291.82
19083.04928,4292.04
19085.1571,4292.04
19087.29955,4292.16
19089.47402,4292.16
19091.70959,4292.3
19094.03266,4292.58
19096.4404,4292.8
19098.88852,4292.8
19101.37125,4292.89
19103.89286,4292.97
19106.44935,4293.04
19109.03483,4293.13
19111.65801,4293.13
19114.31847,4293.22
19117.01504,4293.32
19119.74937,4293.43
19122.52369,4293.53
19125.33583,4293.53
19128.18514,4293.62
19131.06777,4293.7
19133.9855,4293.78
19136.93478,4293.84
19139.89698,4293.84
19142.87125,4293.84
19145.85663,4293.9
19148.85773,4293.9
19151.87089,4293.96
19154.89977,4294.03
19157.91292,4294.16
19160.90108,4294.23
19163.87995,4294.23
19166.84867,4294.31
19169.79975,4294.31
19172.72959,4294.31
19175.63722,4294.39
19178.52161,4294.49
19181.37369,4294.6
19184.21084,4294.6
19187.02959,4294.73
19189.83724,4294.87
19192.64382,4295.02
19195.45147,4295.19
19198.25805,4295.19
19201.06848,4295.35
19203.87752,4295.52
19206.68688,4295.68
19209.49175,4295.86
19212.29694,4295.86
19215.09904,4296.04
19217.90391,4296.24
19220.71327,4296.44
19223.53202,4296.66
19226.35806,4296.66
19229.18792,4296.9
19232.02334,4297.15
19234.86605,4297.43
19237.71535,4297.72
19240.57196,4297.72
19243.43237,4298.04
19246.29833,4298.37
19249.17439,4298.71
19252.06257,4299.06
19254.96641,4299.06
19257.87959,4299.41
19260.80665,4299.77
19263.75218,4300.14
19266.71534,4300.54
19269.70255,4300.54
19272.7157,4300.98
19275.75662,4301.46
19278.82163,4301.98
19281.90699,4302.51
19285.01924,4302.51
19288.15459,4303.04
19291.32048,4303.55
19294.5161,4304.02
19297.74031,4304.45
19300.99706,4304.45
19304.2907,4304.85
19307.61488,4305.23
19310.96333,4305.61
19314.33751,4305.98
19317.70958,4305.98
19321.07542,4306.35
19324.41905,4306.71
20000,4306.71
